desa_id,kecamatan_id,kabupaten_id,province_id,latitude,longitude,bank_name,bank_id,access_point_type,2_g,3_g,4_g
3275061004,3275061,3275,32,-6.17775,106.98231000000001,Mandiri,8,Klinik dan RB Bunda Nella,,,
3216081010,3216081,3216,32,-6.21663,107.07145,Mandiri,8,Ruko Harmoni Residence Tambun Utara Bekasi,,,
3275010010,3275010,3275,32,-6.2598199999999995,106.94833,Mandiri,8,Ruko Jatibening,,,
3275010012,3275010,3275,32,-6.25941,106.94176000000002,Mandiri,8,Ruko Jatibening Estate,,,
3275010009,3275010,3275,32,-6.27376,106.91378999999999,Mandiri,8,PERUM JATIBENING II,,,
3275041001,3275041,3275,32,-6.28989,106.97536000000001,CIMB Niaga,22,BKS.Indomaret Kemang Pratama 5,,,
3275041002,3275041,3275,32,-6.275930000000001,106.98777,BTN,200,ATM KK Kemang Pratama,,,
3275041002,3275041,3275,32,-6.27583,106.9877,BTN,200,KK Kemang Pratama,,,
3275031002,3275031,3275,32,-6.3087599999999995,107.02601000000001,BTN,200,ATM APOTIK LEGENDA,,,
3216021002,3216021,3216,32,-6.39361,107.11138000000001,Mandiri,8,Indomaret Kota Serang Baru 2,,,
3275011006,3275011,3275,32,-6.36489,106.91808999999999,BCA,14,Indomaret Kranggan Permai 2,,,
3216021002,3216021,3216,32,-6.38469,107.11613,BCA,14,Indomaret Mega Regency II,,,
3275031003,3275031,3275,32,-6.28449,107.03016000000001,BCA,14,Giant Spm Mutiara Gading Timur,,,
3216023003,3216023,3216,32,-6.34283,107.11861,Mandiri,8,Giant Cifest,,,
3275031004,3275031,3275,32,-6.27705,107.01993999999999,BCA,14,Indomaret Pondok Timur 1 Bekasi,,,
3275070002,3275070,3275,32,-6.17627,107.00358999999999,Mandiri,8,Indomaret Pondok Ungu,,,
3275031004,3275031,3275,32,-6.27705,107.01993999999999,BCA,14,Indomaret Pondok Timur 2 Bekasi,,,
3275060002,3275060,3275,32,-6.227580000000001,106.9609,Mandiri,8,Alfamidi Royal Park - UC15,,,
3275060002,3275060,3275,32,-6.22776,106.95666999999999,BNI,9,ATM ALFAMART PONDOK CIPTA,,,
3275012004,3275012,3275,32,-6.29324,106.91434,Mandiri,8,Indomaret Pura Melati (T66L),,,
3216081010,3216081,3216,32,-6.23977,107.06698,Bank Muamalat,147,ATM - INDOMART PURICENDANA TAMBUN,,,
3216081010,3216081,3216,32,-6.24006,107.06725,Mandiri,8,Alfamidi Puri Cendana,,,
3275012002,3275012,3275,32,-6.310919999999999,106.92996000000001,Mandiri,8,Indomaret Puri Gading,,,
3275012002,3275012,3275,32,-6.31554,106.94044,BNI,9,ATM INDOMARET PURI GADING (F04D),,,
3216030003,3216030,3216,32,-6.40561,107.09143,CIMB Niaga,22,BKS.Indomaret Puri Persada Indah (FPHZ),,,
3216070013,3216070,3216,32,-6.2373199999999995,107.08533,Mandiri,8,Ruko Regensi I Cibitung Bekasi,,,
3275041004,3275041,3275,32,-6.27199,107.00131,BTN,200,KCP RAWA LUMBU,,,
3275041004,3275041,3275,32,-6.27199,107.00131,BTN,200,ATM KCP RAWA LUMBU,,,
3275041004,3275041,3275,32,-6.27199,107.00131,BTN,200,ATM KCP RAWA LUMBU 2,,,
3275070003,3275070,3275,32,-6.20598,107.0105,Bank Muamalat,147,ATM - IDM SAUNG INDAH,,,
3216070014,3216070,3216,32,-6.23351,107.1071,Mandiri,8,Alfamart Taman Aster,,,
3216071009,3216071,3216,32,-6.2636400000000005,107.10503999999999,BRI,2,ALFAMART TAMAN ASTER 4,,,
3216071009,3216071,3216,32,-6.26607,107.10576,Mandiri,8,RB & Klinik Budi Luhur III,,,
3275050002,3275050,3275,32,-6.253830000000001,106.96878999999998,BNI,9,ATM GRAND GALAXY PARK,,,
3275060008,3275060,3275,32,-6.2504,106.96831999999999,BNI,9,ATM KLN GALAXI 3,,,
3275061004,3275061,3275,32,-6.17687,106.99676000000001,BCA,14,Indomaret Taman Harapan Baru II Bks,,,
3275041004,3275041,3275,32,-6.27304,107.00873999999999,CIMB Niaga,22,BKS.ATM Center Taman Narogong,,,
3275041004,3275041,3275,32,-6.27594,107.00798,CIMB Niaga,22,BKS.CDM.ATM Center Taman Narogong,,,
3216023007,3216023,3216,32,-6.3215699999999995,107.14299,BCA,14,Klub Sentosa Cikarang,,,
3216070014,3216070,3216,32,-6.2417300000000004,107.0977,BCA,14,Indomaret Taman Wanasari Indah Bekasi,,,
3216082001,3216082,3216,32,-6.21968,107.04422,BCA,14,Indomaret Taman Alamanda Bekasi,,,
3216090001,3216090,3216,32,-6.1839,107.01462,BCA,14,Indomaret Taman Duta Bekasi,,,
3275040008,3275040,3275,32,-6.24306,107.02753,Mandiri,8,SPBU 34-17133 Aren Jaya,,,
3275040008,3275040,3275,32,-6.24306,107.02753,Mandiri,8,SPBU 34-17133 Aren Jaya,,,
3275040007,3275040,3275,32,-6.23235,107.02508999999999,Mandiri,8,Ruko Vila Mutiara Gading Tambun -3,,,
3216061004,3216061,3216,32,-6.29972,107.16058000000001,Mandiri,8,Ruko Cifest Walk Cikarang - 6,,,
3216061004,3216061,3216,32,-6.29972,107.16058000000001,Mandiri,8,Ruko Cifest Walk Cikarang - 5,,,
3216061004,3216061,3216,32,-6.29972,107.16058000000001,Mandiri,8,Ruko Cifest Walk Cikarang - 4,,,
3216061004,3216061,3216,32,-6.29972,107.16058000000001,Mandiri,8,Ruko Cifest Walk Cikarang - 3,,,
3216061004,3216061,3216,32,-6.29972,107.16058000000001,Mandiri,8,Ruko Cifest Walk Cikarang - 2,,,
3216061004,3216061,3216,32,-6.29972,107.16058000000001,Mandiri,8,Ruko Cifest Walk Cikarang - 1,,,
3216082001,3216082,3216,32,-6.2133400000000005,107.03662,BCA,14,Indomaret Mutiara Gading II Bekasi 1,,,
3275011004,3275011,3275,32,-6.347569999999999,106.93455,CIMB Niaga,22,BKS.Indomaret Wahana Pondok Gede (F664),,,
3275070005,3275070,3275,32,-6.21429,107.02537,BCA,14,Indomaret Wisma Asri,,,
3275070005,3275070,3275,32,-6.21429,107.02537,Mandiri,8,Indomaret Wisma Asri,,,
3275060002,3275060,3275,32,-6.22759,106.96085,BCA,14,Indomaret Griya Bintara,,,
3275061004,3275061,3275,32,-6.18353,106.98178,BRI,2,UNIT HARAPAN INDAH,,,
3275011006,3275011,3275,32,-6.36489,106.91808999999999,BCA,14,Indomaret Kranggan Permai,,,
3275070002,3275070,3275,32,-6.17658,106.99938999999999,CIMB Niaga,22,BKS.SPBU 34-17130 Pondok Ungu Permai,,,
3275061004,3275061,3275,32,-6.186730000000001,106.98155,BNI,9,ATM KLN BULEVAR HIJAU,,,
3216081001,3216081,3216,32,-6.2538800000000005,107.027,BRI,2,INDOMART BULAK KAPAL,,,
3216061011,3216061,3216,32,-6.26435,107.19068,Bank Muamalat,147,ATM - RUKO BUMI CITRA LESTARI,,,
3275061004,3275061,3275,32,-6.18465,106.98443999999999,Mandiri,8,BKS GD POOLG HARAPAN INDAH3,,,
3275061004,3275061,3275,32,-6.18465,106.98443999999999,Mandiri,8,BKS GD POOLG HARAPAN INDAH2,,,
3275061004,3275061,3275,32,-6.18465,106.98443999999999,Mandiri,8,BKS GD POOLG HARAPAN INDAH1,,,
3275061004,3275061,3275,32,-6.18733,106.97738000000001,BNI,9,GIANT HARAPAN INDAH,,,
3216100001,3216100,3216,32,-6.153519999999999,106.97545,Mandiri,8,BKS TR TRANSERA WATERPARK,,,
3275010009,3275010,3275,32,-6.2783,106.91384,BNI,9,ATM INDOMARET JT. WARINGIN,,,
3275041002,3275041,3275,32,-6.27719,106.98957,BRI,2,KCP BRI KEMANG PRATAMA,,,
3275041002,3275041,3275,32,-6.275930000000001,106.98777,BNI,9,ATM HERO KEMANG PRATAMA,,,
3216022003,3216022,3216,32,-6.3570199999999994,107.18983,Mandiri,8,Pooling ATM KCP Kota Delta Mas-5,,,
3216022003,3216022,3216,32,-6.3570199999999994,107.18983,Mandiri,8,Pooling ATM KCP Kota Delta Mas-4,,,
3275031001,3275031,3275,32,-6.312880000000001,107.02158999999999,BRI,2,UNIT PEDURENAN,,,
3216023005,3216023,3216,32,-6.31836,107.13623999999999,Mandiri,8,SPBU 3117501 Azaela,,,
3275031003,3275031,3275,32,-6.281630000000001,107.02788999999999,Bank Muamalat,147,ATM - RUKO PALLAZO MUTIARA GADING TIMUR,,,
3275040008,3275040,3275,32,-6.23871,107.02736999999999,BNI,9,ATM TK WINAYA GEMILANG,,,
3216070013,3216070,3216,32,-6.23476,107.0892,Mandiri,8,Ruko Bekasi Regensi 1,,,
3216082001,3216082,3216,32,-6.21419,107.046,BTN,200,ATM Perum Taman Alamanda,,,
3275061003,3275061,3275,32,-6.18666,106.97628999999999,BCA,14,Carrefour Harapan Indah Bekasi,,,
3275010012,3275010,3275,32,-6.25627,106.93461,Mandiri,8,Tamansari Persada Jatibening,,,
3275010010,3275010,3275,32,-6.26069,106.94805,BNI,9,ATM VILLA TOL JATIBENING 2,,,
3275070005,3275070,3275,32,-6.214919999999999,107.02586000000001,Mandiri,8,Kios Perum Wisma Asri-2,,,
3216021002,3216021,3216,32,-6.39361,107.11138000000001,BCA,14,Indomaret Serang Baru,,,
3216070014,3216070,3216,32,-6.25088,107.11308000000001,Mandiri,8,Ruko Metland Cibitung,,,
3275041004,3275041,3275,32,-6.265569999999999,107.0116,BCA,14,Indomaret Pondok Hijau,,,
3275060002,3275060,3275,32,-6.2277,106.96086000000001,BCA,14,Indomaret Taman Harapan Baru,,,
3201180021,3201180,3201,32,-6.39602,106.97986000000002,Bank Muamalat,147,ATM - BBC METLAND CILEUNGSI,,,
3175040001,3175040,3175,31,-6.1339999999999995,106.89225,BNI,9,ATM PT. TOL LINGKAR/REQ WJB,,,
3275040005,3275040,3275,32,-6.25935,107.01513,BNI,9,KLN KALIMAS 3,,,
3275010009,3275010,3275,32,-6.2842400000000005,106.91028999999999,Bukopin,441,ATM KCP Pondok Gede,,,
3275010009,3275010,3275,32,-6.28449,106.91043,Bukopin,441,KCP Pondok Gede,,,
3275010009,3275010,3275,32,-6.28385,106.91175,BCA,14,Plaza Pondok Gede II - 1,,,
3275010009,3275010,3275,32,-6.28385,106.91175,BCA,14,Plaza Pondok Gede II - 2,,,
3275010009,3275010,3275,32,-6.28442,106.91035,BCA,14,Plaza Pondok Gede II CRM 3,,,
3275010009,3275010,3275,32,-6.28442,106.91035,BCA,14,Plaza Pondok Gede II CRM 2,,,
3275010009,3275010,3275,32,-6.28325,106.91153,BCA,14,Plaza Pondok Gede II CRM 1,,,
3275010009,3275010,3275,32,-6.28449,106.91043,BNI,9,KCP PLAZA PONDOK GEDE,,,
3275010009,3275010,3275,32,-6.28453,106.91054,BNI,9,ATM BNI SYARIAH KCP PD.GEDE,,,
3275010009,3275010,3275,32,-6.28442,106.91035,BRI Syariah,422,4.2 KCP Pondok Gede,,,
3275010009,3275010,3275,32,-6.28449,106.91043,BNI,9,ATM KLN PLAZA PONDOK GEDE,,,
3275010009,3275010,3275,32,-6.28449,106.91043,BNI,9,ATM KLN PLAZA PONDOK GEDE,,,
3275010009,3275010,3275,32,-6.2840300000000004,106.91158,Bank Sinarmas,153,Pondok Gede,,,
3275010009,3275010,3275,32,-6.28453,106.91046000000001,BNI,9,ATM GALLERY ATM KCP PLZ PONDOK GD,,,
3275070002,3275070,3275,32,-6.18335,107.00375,BNI,9,ATM ALFAMIDI JT BENING BKS,,,
3275010009,3275010,3275,32,-6.28441,106.91085,Bank Pan Indonesia,19,Pondok Gede,,,
3275010009,3275010,3275,32,-6.28441,106.91085,Bank Pan Indonesia,19,Pondok Gede,,,
3275010008,3275010,3275,32,-6.28316,106.93042,Bukopin,441,KK PLN Pondok Gede,,,
3275041004,3275041,3275,32,-6.26411,107.01632,BTN,200,KCP PONDOK HIJAU,,,
3275041004,3275041,3275,32,-6.26411,107.01632,BTN,200,ATM KCP PONDOK HIJAU,,,
3275010009,3275010,3275,32,-6.28341,106.91134,Bank Mega,426,ATM Pondok Gede Plaza,,,
3275010009,3275010,3275,32,-6.27307,106.9152,OCBC NISP,28,KCP BEKASI - PONDOK GEDE ASRI,,,
3275010009,3275010,3275,32,-6.27307,106.9152,OCBC NISP,28,OCBC NISP Pondok Gede,,,
3275010009,3275010,3275,32,-6.28463,106.91152,Maybank,16,"KCP Pondok Gede, JTN",,,
3275010009,3275010,3275,32,-6.28412,106.91055,Maybank,16,"KCP PONDOK GEDE, JTN-JKT",,,
3275010009,3275010,3275,32,-6.28463,106.91152,Maybank,16,"KCP Pondok Gede 2, JTN",,,
3275010009,3275010,3275,32,-6.28442,106.91035,BCA,14,Pondok Gede Plaza CRM 6,,,
3275010009,3275010,3275,32,-6.28442,106.91035,BCA,14,Pondok Gede Plaza CRM 5,,,
3275010009,3275010,3275,32,-6.28442,106.91035,BCA,14,Pondok Gede Plaza CRM 4,,,
3275010009,3275010,3275,32,-6.28442,106.91035,BCA,14,Pondok Gede Plaza CRM 3,,,
3275010009,3275010,3275,32,-6.28442,106.91035,BCA,14,Pondok Gede Plaza CRM 2,,,
3275010009,3275010,3275,32,-6.28442,106.91035,BCA,14,Pondok Gede Plaza CRM 1,,,
3275010009,3275010,3275,32,-6.28442,106.91035,BCA,14,Pondok Gede Plaza CSK 1,,,
3275041004,3275041,3275,32,-6.26543,107.01193,BCA,14,Alfamart Pondok Hijau II 2,,,
3275061004,3275061,3275,32,-6.1833599999999995,106.97808,BRI,2,KK MEGA BEKASI,,,
3275031003,3275031,3275,32,-6.28291,107.0206,Mandiri,8,Pooling ATM KCM Mustika Jaya,,,
