desa_id,kecamatan_id,kabupaten_id,province_id,latitude,longitude,bank_name,bank_id,access_point_type,2_g,3_g,4_g
6471050002,6471050,6471,64,-1.2351819,116.8240606,Maybank,16,ATM,1,1,1
6472021003,6472021,6472,64,-0.502243,117.151153,Maybank,16,ATM,1,1,1
6472050006,6472050,6472,64,-0.4752461,117.14679,Maybank,16,ATM,1,1,1
6474030003,6474030,6474,64,0.1405907,117.462397,Maybank,16,ATM,1,1,1
6471010006,6471010,6471,64,-1.242075,116.8801954,Bank Pan Indonesia,19,Kantor Kas,1,1,1
6471010006,6471010,6471,64,-1.242075,116.8801954,Bank Pan Indonesia,19,ATM,1,1,1
6472050006,6472050,6472,64,-0.4752461,117.14679,Bank Pan Indonesia,19,ATM,1,1,1
6472021005,6472021,6472,64,-0.5035538,117.1552135,Bank Pan Indonesia,19,ATM,1,1,1
6472021002,6472021,6472,64,-0.5017269,117.146564,Bank Pan Indonesia,19,ATM,1,1,1
6472050006,6472050,6472,64,-0.4752461,117.14679,Bank Pan Indonesia,19,Kantor Cabang Pembantu,1,1,1
6471040002,6471040,6471,64,-1.2584493,116.8433443,Bank Pan Indonesia,19,ATM,1,1,1
6472021002,6472021,6472,64,-0.5017269,117.146564,Bank Pan Indonesia,19,Kantor Cabang,1,1,1
6471050003,6471050,6471,64,-1.2338244,116.8232492,Bank Pan Indonesia,19,Kantor Cabang Pembantu,1,1,1
6471040002,6471040,6471,64,-1.2584493,116.8433443,Bank Pan Indonesia,19,Kantor Cabang Pembantu,1,1,1
6471011004,6471011,6471,64,-1.2758638,116.8451243,Bank Pan Indonesia,19,ATM,1,1,1
6471050002,6471050,6471,64,-1.2369988,116.8253135,Bank Pan Indonesia,19,ATM,1,1,1
6471030003,6471030,6471,64,-1.2226633,116.8432461,Maybank,16,ATM,1,1,1
6471011004,6471011,6471,64,-1.2758638,116.8451243,Bank Pan Indonesia,19,Kantor Cabang,1,1,1
6471010008,6471010,6471,64,-1.2555368,116.8681967,Maybank,16,ATM,1,1,1
6471011004,6471011,6471,64,-1.2642123,116.8463983,Maybank,16,ATM,1,1,1
6472021003,6472021,6472,64,-0.502243,117.151153,Maybank,16,ATM,1,1,1
6474020006,6474020,6474,64,0.1831292,117.47578,Maybank,16,ATM,1,1,1
6403150018,6403150,6403,64,0.0332708,116.9381434,Maybank,16,ATM,1,1,1
6471011005,6471011,6471,64,-1.2659372,116.8571004,Maybank,16,ATM,1,1,1
6472030002,6472030,6472,64,-0.511046,117.138797,Maybank,16,ATM,1,1,1
6472021001,6472021,6472,64,-0.4991831,117.1446533,Maybank,16,ATM,1,1,1
6472040004,6472040,6472,64,-0.4932915,117.127502,Maybank,16,Kantor Cabang Pembantu,1,1,1
6471030005,6471030,6471,64,-1.2442218,116.8581556,Maybank,16,ATM,1,1,1
6405060004,6405060,6405,64,2.1521174,117.4982128,Maybank,16,Kantor Cabang Pembantu,1,1,1
6471030002,6471030,6471,64,-1.2396649,116.8461248,Maybank,16,ATM,1,1,1
6472061003,6472061,6472,64,-0.4776275,117.1578776,Maybank,16,ATM,1,1,1
6405060004,6405060,6405,64,2.1521174,117.4982128,Maybank,16,ATM,1,1,1
6472040003,6472040,6472,64,-0.520127,117.11668,Maybank,16,ATM,1,1,1
6472021003,6472021,6472,64,-0.502243,117.151153,Maybank,16,ATM,1,1,1
6471010012,6471010,6471,64,-1.2427668,116.890108,Maybank,16,ATM,1,1,1
6471011004,6471011,6471,64,-1.2642123,116.8463983,Maybank,16,ATM,1,1,1
6471030003,6471030,6471,64,-1.2240108,116.8444994,CIMB Niaga,22,ATM,1,1,1
6471050005,6471050,6471,64,-1.2302749,116.8128028,CIMB Niaga,22,ATM,1,1,1
6472021001,6472021,6472,64,-0.4905291,117.1457151,CIMB Niaga,22,ATM,1,1,1
6472050006,6472050,6472,64,-0.4752461,117.14679,CIMB Niaga,22,ATM,1,1,1
6471010011,6471010,6471,64,-1.2658151,116.8977258,CIMB Niaga,22,ATM,1,1,1
